id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1960352,López Montchenot 115 Años Gran Reserva,Montchenot 115 Años Gran Reserva,1,Red Wine,Mendoza,López,Mendoza,Argentina,315,4.4,13.1,3.0292308,,3.5819907,2.0793662,3.1298645,https://www.vivino.com/GB/en/lopez-montchenot-115-anos-gran-reserva/w/1960352
1960358,Fortant Reserve Des Grands Monts Carignan,Reserve Des Grands Monts Carignan,1,Red Wine,Languedoc-Roussillon,Fortant,Languedoc,France,350,3.5,14.0,3.9432042,,3.8418784,1.6048067,3.6671824,https://www.vivino.com/GB/en/fortant-reserve-des-grands-monts-carignan/w/1960358
1960361,Domaine du Vieux Lazaret Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc,2,White Wine,Châteauneuf-du-Pape,Domaine du Vieux Lazaret,Châteauneuf-du-Pape,France,427,4.1,0.0,3.2833705,,3.688434,1.4032308,,https://www.vivino.com/GB/en/domaine-du-vieux-lazaret-chateauneuf-du-pape-blanc/w/1960361
1960373,La Maison du Crémant Crèmant de Bourgogne Brut Rosè,Crèmant de Bourgogne Brut Rosè,3,Sparkling,Crémant de Bourgogne,La Maison du Crémant,Bourgogne,France,500,3.6,12.0,3.5328038,3.8085983,3.1778505,,,https://www.vivino.com/GB/en/fr-la-maison-du-cremant-cremant-de-bourgogne-brut-rose/w/1960373
1960377,Tatachilla Shiraz,Shiraz,1,Red Wine,McLaren Vale,Tatachilla,Fleurieu,Australia,161,3.7,0.0,3.2219138,,5.0,1.7033492,3.1470337,https://www.vivino.com/GB/en/tatachilla-mclaren-vale-shiraz/w/1960377
1960378,Convento San Francisco El Lagar de Aldeasoña,El Lagar de Aldeasoña,1,Red Wine,Ribera del Duero,Convento San Francisco,Ribera del Duero,Spain,54,4.1,13.0,4.0437837,,3.992703,1.1751351,3.4964864,https://www.vivino.com/GB/en/convento-san-francisco-sl-el-lagar-de-aldeasona/w/1960378
1960383,Les Coteaux du Pic Réserve du Pic Pic Saint Loup,Réserve du Pic Pic Saint Loup,1,Red Wine,Pic-Saint-Loup,Les Coteaux du Pic,Languedoc,France,334,3.5,0.0,3.9142213,,4.0299997,1.3026632,3.6479397,https://www.vivino.com/GB/en/les-coteaux-du-pic-reserve-du-pic-pic-saint-loup/w/1960383
1960388,AmByth Estate Bailey Vineyard Zinfandel,Bailey Vineyard Zinfandel,1,Red Wine,Paso Robles,AmByth Estate,Santa Barbara County,United States,47,4.0,0.0,1.6231147,,4.9534426,2.600492,2.5719671,https://www.vivino.com/GB/en/ambyth-estate-bailey-vineyard-zinfandel/w/1960388
1960393,Laroche Viña Laroche Sauvignon Blanc,Viña Laroche Sauvignon Blanc,2,White Wine,Casablanca Valley,Laroche,Bourgogne,France,639,3.5,0.0,4.026387,,2.9919362,1.2346244,,https://www.vivino.com/GB/en/laroche-vina-laroche-sauvignon-blanc/w/1960393
1960400,Podere Canapaccia Rosso di Montalcino,Rosso di Montalcino,1,Red Wine,Rosso di Montalcino,Podere Canapaccia,Toscana,Italy,239,3.8,14.0,3.2649612,,3.1448836,1.3989147,3.0982945,https://www.vivino.com/GB/en/canapaccia-rosso-di-montalcino/w/1960400
1960415,Azienda Agricola Bisi Il Peccatore,Il Peccatore,2,White Wine,Provincia di Pavia,Azienda Agricola Bisi,Lombardia,Italy,116,3.8,12.5,3.1843498,,3.5504484,2.2873094,,https://www.vivino.com/GB/en/bisi-il-peccatore/w/1960415
1960436,Casa de Saima Grande Reserva Baga da Corga,Grande Reserva Baga da Corga,1,Red Wine,Bairrada,Casa de Saima,Bairrada,Portugal,143,3.7,13.6,3.1184883,,4.637035,1.8079652,4.0189533,https://www.vivino.com/GB/en/casa-de-saima-grande-reserva-baga-da-corga/w/1960436
1960437,Delhaize Château du Bourg Fleurie,Château du Bourg Fleurie,1,Red Wine,Beaujolais,Delhaize,Bordeaux,France,235,3.2,0.0,4.7081428,,1.225,1.3130001,1.8152857,https://www.vivino.com/GB/en/delhaize-chateau-du-bourg-fleurie/w/1960437
1960438,Weingut Stentz Grauer Burgunder,Grauer Burgunder,2,White Wine,Pfalz,Weingut Stentz,Pfalz,Germany,12,3.8,12.0,2.5,,3.0333335,1.8000001,,https://www.vivino.com/GB/en/weingut-stentz-grauer-burgunder/w/1960438
1960451,Cantina Offida Pecorino,Pecorino,2,White Wine,Marche,Cantina Offida,Marche,Italy,718,3.5,0.0,3.82423,,3.1743221,2.1307814,,https://www.vivino.com/GB/en/offida-pecorino/w/1960451
1960452,Château Castigno Blanc,Blanc,2,White Wine,Saint-Chinian,Château Castigno,Saint-Chinian,France,108,3.9,14.0,2.5078723,,3.0529785,1.5693618,,https://www.vivino.com/GB/en/castigno-blanc/w/1960452
1960469,Chateau Montelena The Senator Inspired Departure Red,The Senator Inspired Departure Red,1,Red Wine,Calistoga,Chateau Montelena,Calistoga,United States,21,4.5,14.4,3.9792452,,5.0,1.631981,3.06,https://www.vivino.com/GB/en/chateau-montelena-winery-the-senator-inspired-departure-red/w/1960469
1960475,Mill Creek Reserve Cabernet Sauvignon,Reserve Cabernet Sauvignon,1,Red Wine,Alexander Valley,Mill Creek,Sonoma County,United States,40,4.3,0.0,2.93617,,5.0,1.0,3.2393618,https://www.vivino.com/GB/en/us-mill-creek-sonoma-county-reserve-alexander-valley-cabernet-sauvignon/w/1960475
1960482,Fruscalzo Rosso Bruno,Rosso Bruno,1,Red Wine,Collio,Fruscalzo,Collio,Italy,82,4.0,13.0,1.875,,4.0,2.155,2.94,https://www.vivino.com/GB/en/fruscalzo-rosso-bruno/w/1960482
1960500,Arnaldo-Caprai Poggio Belvedere Sangiovese Umbria,Poggio Belvedere Sangiovese Umbria,1,Red Wine,Umbria,Arnaldo-Caprai,Montefalco,Italy,124,3.3,0.0,2.8289657,,3.0344827,1.1544827,2.9144828,https://www.vivino.com/GB/en/arnaldo-caprai-poggio-belvedere-sangiovese-umbria/w/1960500
1960508,Fonte de Gonçalvinho Red,Red,1,Red Wine,Dão,Fonte de Gonçalvinho,Dão,Portugal,53,3.2,12.5,3.25,,4.0,1.0,3.6266668,https://www.vivino.com/GB/en/fonte-de-goncalvinho-red/w/1960508
1960510,Château Fredignac Blaye - Côtes de Bordeaux,Blaye - Côtes de Bordeaux,1,Red Wine,Blaye - Côtes de Bordeaux,Château Fredignac,Bordeaux,France,91,3.5,0.0,3.8628712,,3.529109,1.5778217,3.768119,https://www.vivino.com/GB/en/chateau-fredignac-blaye-cotes-de-bordeaux/w/1960510
1960513,Frullio Veneto Glera Pinot Grigio,Veneto Glera Pinot Grigio,2,White Wine,Veneto,Frullio,Veneto,Italy,27,3.1,0.0,2.417647,,3.148235,1.7594118,,https://www.vivino.com/GB/en/frullio-veneto-glera-pinot-grigio/w/1960513
1960525,Famille Moutard Grande Cuvée Demi-Sec Champagne,Grande Cuvée Demi-Sec Champagne,3,Sparkling,Champagne,Famille Moutard,Bourgogne,France,152,4.2,12.0,4.8563995,4.914533,4.3450665,,,https://www.vivino.com/GB/en/famille-moutard-champagne-grande-cuvee-demi-sec/w/1960525
1960548,Raphaël Chopin La Savoye,La Savoye,1,Red Wine,Beaujolais-Villages,Raphaël Chopin,Beaujolais,France,70,3.8,14.0,4.65812,,1.2943623,1.3263758,1.8029531,https://www.vivino.com/GB/en/raphal-chopin-la-savoye/w/1960548
1960556,Domaine Fournier Père et Fils Sancerre Blanc,Sancerre Blanc,2,White Wine,Sancerre,Domaine Fournier Père et Fils,Sancerre,France,1508,3.7,0.0,4.000377,,2.091284,1.2407776,,https://www.vivino.com/GB/en/domaine-fournier-pere-et-fils-sancerre-blanc/w/1960556
1960557,Codici Banda Nera Salice Salentino Riserva,Salice Salentino Riserva,1,Red Wine,Salice Salentino,Codici Banda Nera,Puglia,Italy,195,3.1,13.5,2.567097,,4.55129,2.4425807,3.0251613,https://www.vivino.com/GB/en/banda-nera-salice-salentino-riserva/w/1960557
1960565,Adobe Road Cabernet Franc,Cabernet Franc,1,Red Wine,Oakville,Adobe Road,Sonoma County,United States,16,4.7,0.0,3.0,,3.5,1.0,4.0,https://www.vivino.com/GB/en/adobe-road-cabernet-franc/w/1960565
1960568,Seguin-Manuel Vieilles Vignes Chassagne-Montrachet,Vieilles Vignes Chassagne-Montrachet,2,White Wine,Chassagne-Montrachet,Seguin-Manuel,Côte de Beaune,France,89,4.1,13.0,2.674272,,3.9708738,1.0174757,,https://www.vivino.com/GB/en/seguin-manuel-vieilles-vignes-chassagne-montrachet/w/1960568
1960578,Château La Fauconnerie Cuvée Prestige Montagne Saint-Émilion,Cuvée Prestige Montagne Saint-Émilion,1,Red Wine,Montagne-Saint-Émilion,Château La Fauconnerie,Bordeaux,France,57,4.1,0.0,3.4807692,,4.408846,1.0,3.1976924,https://www.vivino.com/GB/en/chateau-la-fauconnerie-cuvee-prestige-montagne-saint-emilion/w/1960578
1960581,Domaine de Cressance Rencontres,Rencontres,1,Red Wine,Cevennes,Domaine de Cressance,Languedoc,France,10,3.6,13.0,3.6466668,,4.0,1.6666666,3.7533336,https://www.vivino.com/GB/en/domaine-de-cressance-rencontres/w/1960581
1960589,Domaine Maillard Père & Fils Chorey-les-Beaune Blanc,Chorey-les-Beaune Blanc,2,White Wine,Chorey-lès-Beaune,Domaine Maillard Père & Fils,Côte de Beaune,France,183,3.9,0.0,3.1657696,,3.6880767,1.3754395,,https://www.vivino.com/GB/en/domaine-maillard-pere-and-fils-chorey-les-beaune-blanc/w/1960589
1960597,Picech Roberto Ruben Riserva,Ruben Riserva,1,Red Wine,Collio,Picech Roberto,Collio,Italy,129,4.3,15.0,2.5517051,,4.188387,1.6614746,3.2164516,https://www.vivino.com/GB/en/picech-collio-ruben-riserva/w/1960597
1960603,Selezione Fellini Amanero,Amanero,1,Red Wine,Sicilia,Selezione Fellini,Toscana,Italy,1528,4.4,15.0,2.118874,,4.7651525,2.7656422,2.9298012,https://www.vivino.com/GB/en/selezione-fellini-amanero/w/1960603
1960606,Casto Pequeno Chamelin Verdejo,Chamelin Verdejo,2,White Wine,Rueda,Casto Pequeno,Castilla y León,Spain,255,3.7,0.0,3.5625,,2.174659,2.151023,,https://www.vivino.com/GB/en/casto-pequeno-chamelin-verdejo/w/1960606
1960616,Brice Nicolas Fetizon Brut Champagne Grand Cru 'Bouzy',Nicolas Fetizon Brut Champagne Grand Cru 'Bouzy',3,Sparkling,Champagne Grand Cru 'Bouzy',Brice,Champagne,France,15,3.6,0.0,5.0,5.0,4.75,,,https://www.vivino.com/GB/en/brice-bouzy-champagne-nicolas-fetizon-brut/w/1960616
1960619,Fossa Mala Pinot Grigio,Pinot Grigio,2,White Wine,Friuli Grave,Fossa Mala,Friuli-Venezia Giulia,Italy,355,3.6,13.0,3.075019,,2.787931,1.5573564,,https://www.vivino.com/GB/en/fossa-mala-pinot-grigio/w/1960619
1960629,Vicaral Rueda Verdejo,Rueda Verdejo,1,Red Wine,Castilla y León,Vicaral,Castilla y León,Spain,60,3.6,0.0,3.7150002,,2.05,2.5,,https://www.vivino.com/GB/en/vicaral-rueda-verdejo/w/1960629
