id,full_name,name,type_id,type,wine_region,winery,winery_region,country,ratings_count,ratings_average,alcohol,acidity,fizziness,intensity,sweetness,tannin,url
1149242,Cantina di Solopaca Beneventano Bianco,Beneventano Bianco,2,White Wine,Campania,Cantina di Solopaca,Campania,Italy,69,3.0,12.0,2.0,,4.0,1.0,,https://www.vivino.com/GB/en/cantina-di-solopaca-beneventano-bianco/w/1149242
1149245,Bersano Barbaresco,Barbaresco,1,Red Wine,Barbaresco,Bersano,Asti,Italy,884,3.7,14.0,4.889548,,3.8108542,1.3833668,4.3379397,https://www.vivino.com/GB/en/bersano-vini-spa-barbaresco/w/1149245
1149249,Ironstone Old Vine Zinfandel,Old Vine Zinfandel,1,Red Wine,Lodi,Ironstone,California,United States,11780,3.9,14.5,1.7292655,,4.7957764,2.7362547,2.4711661,https://www.vivino.com/GB/en/ironstone-vineyards-old-vine-zinfandel/w/1149249
1149250,Reverdito Barolo,Barolo,1,Red Wine,Barolo,Reverdito,Barolo,Italy,1656,4.0,14.5,4.650152,,3.809253,1.4743294,4.188557,https://www.vivino.com/GB/en/reverdito-barolo/w/1149250
1149253,Trader Joe's Merlot Coastal,Merlot Coastal,1,Red Wine,Central Coast,Trader Joe's,California,United States,753,3.2,0.0,1.8807282,,3.8238375,1.9457704,2.207479,https://www.vivino.com/GB/en/trader-joe-s-merlot-coastal/w/1149253
1149259,Cantina di Solopaca Prime Vigne Fiano Sannio,Prime Vigne Fiano Sannio,2,White Wine,Sannio,Cantina di Solopaca,Campania,Italy,46,3.5,12.5,3.1096492,,3.7645614,1.0,,https://www.vivino.com/GB/en/cantina-di-solopaca-prime-vigne-fiano-sannio/w/1149259
1149265,SeaGlass Riesling,Riesling,2,White Wine,Monterey County,SeaGlass,Santa Barbara County,United States,1433,3.7,12.84,4.0225277,,2.9922123,2.467868,,https://www.vivino.com/GB/en/seaglass-riesling/w/1149265
1149269,Cantina di Solopaca Prime Vigne Falanghina Beneventano,Prime Vigne Falanghina Beneventano,2,White Wine,Falanghina del Beneventano,Cantina di Solopaca,Campania,Italy,297,3.0,12.5,2.4572058,,3.5555882,1.3035294,,https://www.vivino.com/GB/en/cantina-di-solopaca-prime-vigne-falanghina-beneventano/w/1149269
1149271,Cantina di Solopaca Prime Vigne Aglianico Beneventano,Prime Vigne Aglianico Beneventano,1,Red Wine,Campania,Cantina di Solopaca,Campania,Italy,225,2.9,12.5,2.6765385,,4.925923,2.267846,2.9943848,https://www.vivino.com/GB/en/cantina-di-solopaca-prime-vigne-aglianico-beneventano/w/1149271
1149280,Kopke Porto Special Reserve,Porto Special Reserve,24,Fortified Wine,Porto,Kopke,Porto,Portugal,151,3.8,0.0,3.229091,,4.898182,4.830303,,https://www.vivino.com/GB/en/kopke-porto-special-reserve/w/1149280
1149281,Zeni Amarone della Valpolicella Classico,Amarone della Valpolicella Classico,1,Red Wine,Amarone della Valpolicella Classico,Zeni,Bardolino,Italy,11140,4.1,14.8,2.2477028,,4.606091,3.1982245,2.2208738,https://www.vivino.com/GB/en/zeni-amarone-della-valpolicella-classico/w/1149281
1149283,Zeni Vignealte Valpolicella Ripasso Superiore,Vignealte Valpolicella Ripasso Superiore,1,Red Wine,Valpolicella Ripasso,Zeni,Bardolino,Italy,4432,3.8,0.0,2.341114,,3.8216105,2.535101,2.7901342,https://www.vivino.com/GB/en/zeni-vignealte-valpolicella-ripasso-superiore/w/1149283
1149286,Elizabeth Spencer E x S Block Seven Pinot Noir,E x S Block Seven Pinot Noir,1,Red Wine,Sonoma Coast,Elizabeth Spencer,Rutherford,United States,167,4.2,0.0,3.6421685,,2.9679818,1.5060844,2.0749097,https://www.vivino.com/GB/en/elizabeth-spencer-pinot-noir-block-seven-e-x-s/w/1149286
1149287,Sileni Estates Cellar Selection Merlot,Cellar Selection Merlot,1,Red Wine,Hawke's Bay,Sileni Estates,Hawke's Bay,New Zealand,758,3.3,0.0,2.6682692,,3.34875,1.4377564,2.3908815,https://www.vivino.com/GB/en/sileni-estates-cellar-selection-merlot/w/1149287
1149288,Natale Verga Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,1,Red Wine,Montepulciano d'Abruzzo,Natale Verga,Lombardia,Italy,2757,3.3,0.0,3.7010226,,2.5523221,1.3727903,2.9503121,https://www.vivino.com/GB/en/natale-verga-montepulciano-d-abruzzo/w/1149288
1149291,Traiano Valpolicella Ripasso,Valpolicella Ripasso,1,Red Wine,Valpolicella Ripasso,Traiano,Valpolicella,Italy,192,3.7,0.0,2.0,,4.0,2.6176472,3.0,https://www.vivino.com/GB/en/traiano-valpolicella-ripasso/w/1149291
1149292,Domaine Fond Croze Cuvée Romanaise Côtes du Rhône Villages,Cuvée Romanaise Côtes du Rhône Villages,1,Red Wine,Côtes-du-Rhône-Villages,Domaine Fond Croze,Southern Rhône,France,627,3.7,14.0,3.586276,,4.0138707,1.6047908,3.4072595,https://www.vivino.com/GB/en/fond-croze-cuvee-romanaise-cotes-du-rhone-villages/w/1149292
1149295,Domanda Crevacuore Barbera d'Asti,Crevacuore Barbera d'Asti,1,Red Wine,Barbera d'Asti,Domanda,Asti,Italy,1015,3.7,0.0,3.8677962,,3.5316586,1.4080567,2.2885072,https://www.vivino.com/GB/en/domanda-crevacuore-barbera-d-asti/w/1149295
1149297,Villa Pozzi Pinot Grigio,Pinot Grigio,2,White Wine,Terre Siciliane,Villa Pozzi,Terre Siciliane,Italy,809,3.4,12.5,2.5687063,,3.9253147,1.5581294,,https://www.vivino.com/GB/en/villa-pozzi-pinot-grigio/w/1149297
1149315,Pondera Cuvée Red,Cuvée Red,1,Red Wine,Columbia Valley,Pondera,Puget Sound,United States,22,3.8,0.0,4.0054545,,4.0227275,1.0,4.0869694,https://www.vivino.com/GB/en/pondera-winery-cuvee/w/1149315
1149318,Two Vintners Lola,Lola,1,Red Wine,Walla Walla Valley,Two Vintners,Columbia Valley,United States,29,3.7,14.7,4.0393443,,3.539344,1.2852459,3.5934427,https://www.vivino.com/GB/en/two-vintners-lola/w/1149318
1149319,Two Vintners May's Discovery Vineyard Syrah,May's Discovery Vineyard Syrah,1,Red Wine,Horse Heaven Hills,Two Vintners,Columbia Valley,United States,47,3.8,14.5,3.4946427,,4.0825,1.1071428,3.7017858,https://www.vivino.com/GB/en/two-vintners-may-s-discovery-vineyard-syrah/w/1149319
1149320,Eric Lichtlé Crémant d'Alsace Brut,Crémant d'Alsace Brut,3,Sparkling,Crémant d'Alsace,Eric Lichtlé,Alsace,France,55,3.7,0.0,3.5181818,4.0,3.5,,,https://www.vivino.com/GB/en/eric-lichtle-cremant-d-alsace-brut/w/1149320
1149321,Tommasi Arele Rosso (Appassimento),Arele Rosso (Appassimento),1,Red Wine,delle Venezie,Tommasi,Valpolicella,Italy,4583,3.9,0.0,2.2949193,,3.8751836,2.052514,2.7312913,https://www.vivino.com/GB/en/tommasi-arele-rosso-appassimento/w/1149321
1149325,Viña Zamporia Carmenère,Carmenère,1,Red Wine,Central Valley,Viña Zamporia,Central Valley,Chile,487,3.1,12.0,2.9794595,,4.403081,2.1673515,2.5722163,https://www.vivino.com/GB/en/zamporia-carmenere/w/1149325
1149331,Sovereign Estate Reserve Chardonnay,Reserve Chardonnay,2,White Wine,South Eastern Australia,Sovereign Estate,South Eastern Australia,Australia,48,3.5,0.0,3.0,,3.5,2.3289473,,https://www.vivino.com/GB/en/sovereign-estate-south-eastern-reserve-chardonnay/w/1149331
